mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
1166	java.security.spec.ECFieldF2m	0.22400944	0.10138301	-0.40537998	0.19460784	0.13180867	-0.9374102	0.74348235	0.07107612	-0.24895379	-0.52521205	-0.537482	-0.28216693	0.5346143	-0.26014555	0.31517676	-0.26608732	-0.15601876	-0.1945837	-0.07368485	0.4091585	0.113674924	0.5750524	0.114076436	-0.34182164	0.14245641	0.08545422	-0.20928852	0.38503233	0.43260896	-0.58191663	-0.08755444	0.0022279713	41
1167	java.security.spec.ECFieldFp	0.14468804	0.2888109	-0.4652462	0.232116	0.28536147	-0.8481849	0.87533283	0.01610985	-0.33792818	-0.70948917	-0.6326055	-0.010718601	0.39569992	-0.48970783	0.24208255	-0.17766292	0.12845904	-0.14104567	-0.23090635	0.41158423	0.21744066	0.55698895	0.2365261	-0.47091514	0.124469995	0.121784985	-0.20221521	0.48751244	0.46469817	-0.547583	-0.21574527	-0.01991473	41
1168	java.security.spec.ECGenParameterSpec	0.3313101	-0.17538731	-0.47461417	0.87672645	-0.32727587	-0.28529036	0.35159552	0.013726313	-0.30410287	-0.037228122	-0.13945322	-0.18146963	-0.20151976	0.16069111	-0.07469024	-0.26315185	0.20314561	0.20415618	-0.22234814	-0.23352362	0.2722655	0.5842577	0.34220025	-0.013022749	-0.04399208	0.33344766	-0.69660515	0.86404413	0.05891869	-0.207785	-0.0168044	-0.23692748	41
1169	java.security.spec.ECParameterSpec	0.68661445	0.08279786	-0.93964726	0.60009414	-0.31278124	-0.86321074	0.950668	0.019672243	0.04602325	-0.82673657	0.09100919	-0.5260273	-0.0037487966	-0.450399	-0.0005989391	-0.44490725	0.017208565	0.2751854	0.17612356	0.21087109	-0.12253232	0.9417539	0.3010321	-0.13687646	-0.41650742	0.26733077	-0.36212727	0.72227305	0.15687782	-0.939914	0.23245664	0.15125541	41
1170	java.security.spec.ECPoint	0.6663592	0.103306904	-0.7158361	0.50624233	-0.17523293	-0.7962401	0.81602544	-0.12149156	0.08105239	-0.68827933	-0.035562832	-0.49148002	-0.23990393	-0.5261	-0.20030814	-0.1273334	-0.022766283	0.16447338	0.13969511	0.38797757	-0.2181581	0.85411125	0.033381645	-0.31101698	-0.3390028	0.13314497	-0.25907716	0.4440866	0.13281386	-0.7433148	0.112564944	-0.08830552	41
1171	java.security.spec.ECPrivateKeySpec	0.5600457	-0.05657474	-0.6316193	0.50410414	-0.070782006	-0.92165774	0.79359967	0.10795664	-0.120812915	-0.6167644	-0.04961782	-0.34057078	-0.067794204	-0.2967039	-0.18090472	-0.22925907	0.16102023	0.09452628	0.2915693	0.22231132	-0.22208583	0.58001953	0.42686367	-0.3314606	-0.32350966	-0.054884158	-0.02035613	0.3174916	0.26731658	-1.0631355	-0.25564548	0.108834155	41
1172	java.security.spec.ECPublicKeySpec	0.57461864	0.29018608	-0.70533466	0.49789727	-0.31658116	-0.74613565	0.8699325	-0.06276086	-0.056031324	-0.40824786	-0.033507746	-0.53527385	-0.30772036	-0.23601902	-0.27656758	-0.06254558	-0.025562046	0.20363621	0.36428154	0.41205263	-0.26650912	0.68957335	0.31934184	-0.26230422	-0.51265407	0.1272326	-0.18152788	0.35707137	0.026878737	-0.8682108	0.012098734	0.017814104	41
1173	java.security.spec.EllipticCurve	0.24120763	0.13166566	-0.7924018	0.33456814	0.03665957	-0.81359327	0.8395252	0.1356534	-0.25070888	-0.86554533	-0.51718575	-0.3661263	0.29235065	-0.3095742	0.20354949	-0.25202185	-0.028111018	0.07969569	-0.042635046	0.31579053	0.15837127	0.66825193	0.31791037	-0.49629563	-0.014202767	0.27843973	-0.2627035	0.36950326	0.23078765	-0.6749317	0.010740503	0.12919484	41
1174	java.security.spec.EncodedKeySpec	0.7165577	0.12657191	-0.43714133	0.025223913	-0.27100635	-0.5744481	0.56307316	-0.1011045	-0.41534856	-0.038653567	-0.3140537	-0.2845265	-0.49023348	-0.17068756	-0.46505138	-0.14346488	-0.07140688	0.24847016	0.51895285	0.7006357	0.03558562	0.6270887	0.2566047	-0.5913797	-0.47790074	-0.058842063	0.19789326	0.1094126	0.12995133	-0.89102465	-0.36384666	0.22619517	41
1175	java.security.spec.InvalidKeySpecException	-0.43918672	0.14633358	0.29213643	0.28810668	-0.055020932	0.006472251	0.17029116	-0.019728756	0.18068263	0.3722864	-0.28315026	0.4698246	-0.09650066	-0.15405394	0.041017484	-0.41038674	-0.2633183	0.29344955	-0.027610328	0.25488007	0.18514341	0.39934164	0.33242887	-0.4145747	-0.15129022	-0.56182903	-0.5898313	0.24512812	0.3764533	-0.4724555	0.11324159	0.05939867	41
1176	java.security.spec.InvalidParameterSpecException	-0.49391392	0.12154854	0.13482189	0.30089277	0.059743974	-0.13603607	0.21996911	-0.14082305	0.24971265	0.07343974	-0.36787382	0.45002428	0.02714262	-0.20728447	-0.08632182	-0.2995017	-0.10285945	0.25228462	-0.0036885764	0.180344	0.17782977	0.581481	0.42457113	-0.4828211	-0.2686062	-0.6191605	-0.565021	0.2333416	0.30167648	-0.35616338	0.09037515	0.113211766	41
1177	java.security.spec.KeySpec	0.89072007	0.038068578	-0.7979491	0.40923303	-0.21501638	-1.0146383	0.99556	0.10724937	-0.1118406	-0.5018926	-0.18338144	-0.315713	-0.4524957	-0.29090562	-0.44328475	-0.018645223	0.0011568798	0.20282258	0.59973675	0.41151804	-0.2993288	0.8241378	0.29227123	-0.6842004	-0.72550786	0.2546243	0.098606266	0.21029808	0.2785591	-1.4209166	-0.5415289	0.3556643	41
1178	java.security.spec.MGF1ParameterSpec	0.59646666	-0.2028274	-0.47930688	0.5958503	-0.1321482	-0.19861174	0.33715612	0.16615191	-0.27055258	-0.07291518	0.05902424	-0.20535691	-0.014092373	-0.009257474	-0.27953637	-0.40722752	0.16764459	0.48184612	-0.25675207	-0.16156788	0.1876541	0.41054684	0.43064156	-0.014973582	0.08424466	0.2490071	-0.7622595	0.7534718	0.27856782	-0.14047424	0.29154858	-0.33716834	41
1179	java.security.spec.PKCS8EncodedKeySpec	0.4042352	0.09123628	-0.29056302	0.29877684	-0.20667116	-0.47946367	0.5229346	-0.17189565	-0.34856108	0.27686533	-0.33224827	-0.14325753	-0.41470858	-0.14668092	-0.3810502	0.033778545	-0.15147956	0.12399701	0.36713275	0.5496259	0.17813729	0.42873937	0.13336089	-0.36409152	-0.47724175	-0.08065857	0.007793941	-0.093191005	-0.048660938	-0.69922036	-0.18479869	0.2289509	41
1180	java.security.spec.PSSParameterSpec	0.4774764	0.049754646	-0.31470445	0.7186156	-0.31656608	-0.14491066	0.20834012	0.18931434	-0.19245748	-0.2832747	-0.032994777	-0.0052059996	-0.047787424	0.18492788	-0.18459962	-0.39426956	0.08608626	0.41020277	-0.18556605	-0.081527956	0.13103351	0.6528404	0.48420045	0.08464429	0.026347788	0.28872874	-0.665819	0.8090308	0.3344212	-0.5745393	0.16195512	-0.076384015	41
1181	java.security.spec.RSAKeyGenParameterSpec	0.5690924	-0.18895358	-0.4735004	0.6807767	-0.2350503	-0.67224413	0.459023	0.28273514	-0.11845897	-0.45708844	-0.15061644	-0.118750446	0.16575049	-0.24227546	-0.0018011717	-0.41347826	0.33329764	0.14520465	-0.40326294	-0.0555974	0.009153188	0.5365561	0.312808	-0.29194713	0.0054335487	0.027860332	-0.4421745	0.5839533	0.32343534	-0.66778755	-0.075937815	-0.2231141	41
1182	java.security.spec.RSAMultiPrimePrivateCrtKeySpec	0.43259177	-0.16105254	-0.41266227	0.39908385	-0.07112796	-0.73241466	0.59953594	0.21071646	-0.21714018	-0.819766	-0.07340029	-0.085375905	0.09210463	-0.3570921	-0.093636185	-0.20213413	-0.08144021	0.13943486	0.09010069	0.22646978	-0.024734417	0.46414202	0.039985396	-0.47471234	-0.14756073	-0.12615748	-0.095174365	0.08698039	0.58321095	-0.69862854	-0.27546906	-0.06710374	41
1183	java.security.spec.RSAOtherPrimeInfo	0.20568718	-0.090174235	-0.20192522	0.25320488	0.13752122	-0.7347964	0.52543676	0.2227882	-0.11644829	-0.5149325	-0.21706699	-0.13749735	0.27075702	-0.30642805	0.20242639	-0.19973093	-0.095492184	0.15228644	-0.097254425	0.15598843	0.03238825	0.4962573	-0.06648001	-0.54168016	-0.09219999	0.18021728	-0.20910378	0.1771727	0.5267988	-0.46369445	-0.03452756	0.014644881	41
1184	java.security.spec.RSAPrivateCrtKeySpec	0.37024882	0.045501765	-0.23271717	0.36257368	0.08035166	-0.6799618	0.7762105	0.21172862	-0.2315206	-0.69766045	-0.2797342	-0.015355041	0.08385822	-0.43873173	-0.26223886	0.006270088	-0.015821982	-0.08379512	0.11274876	-0.044212736	0.086863704	0.5673587	0.16602139	-0.49499997	-0.15870276	0.20626998	0.012963208	0.005085554	0.52389044	-0.7598572	-0.22858956	-0.06716221	41
1185	java.security.spec.RSAPrivateKeySpec	0.52728194	-0.046445157	-0.47685272	0.31334096	-0.12161753	-0.8591957	0.909246	0.25177202	-0.22410436	-0.70765954	-0.2094923	-0.19968815	-0.13416344	-0.3667988	-0.28189662	0.0133306915	-0.1035123	-0.029250644	0.3585306	0.07116118	0.024020312	0.49572408	0.13690054	-0.44937938	-0.25677696	-0.080962434	0.025954923	-0.12790225	0.5525805	-0.95149565	-0.36393592	-0.024055209	41
1186	java.security.spec.RSAPublicKeySpec	0.5650814	0.07221818	-0.5194179	0.34252337	-0.11325314	-0.8122855	0.6481985	0.12777442	-0.2527641	-0.45571828	-0.0383961	-0.34940353	-0.17660308	-0.43883783	0.10387519	-0.0070810476	0.014382948	-0.061699163	0.27244765	0.25988948	-0.18545957	0.48604584	0.23045944	-0.552587	-0.46507728	0.07575915	-0.06601588	0.22792123	0.5481263	-0.9353014	-0.3342173	0.00059909036	41
1187	java.security.spec.X509EncodedKeySpec	0.6227654	0.08657525	-0.22307064	-0.098201685	-0.09942249	-0.36766362	0.27525035	0.004519249	-0.35657513	0.0394091	-0.38131434	-0.2281511	-0.39748654	-0.20552725	-0.47086334	-0.25463706	-0.09025476	0.16401938	0.46091858	0.7074092	0.22098471	0.6139688	0.15585516	-0.4037151	-0.37086767	-0.079723954	0.0127992965	0.09065695	0.2451812	-0.5102773	-0.19073506	0.134702	41
1188	java.sql.Array	-0.4860402	-0.05906928	-0.25373083	0.78143877	0.5183886	-0.6936247	0.70651037	0.20505887	-0.00829845	0.7942301	0.08776241	-0.023006916	-0.03829675	-0.53995335	0.43447936	-0.0279519	0.23124832	-0.66366863	-0.19925138	0.029274812	0.039036196	0.7286515	-0.04480618	-0.4798883	0.08741275	0.01345878	-0.98868084	-0.25133803	-0.6208762	-0.21725346	-0.26981091	-0.52119106	42
1189	java.sql.BatchUpdateException	-0.5383474	-0.2189752	0.38998726	0.63864523	0.17662525	0.38003883	0.19919534	-0.036534034	-0.2084401	0.13724673	-0.0039541884	0.3575703	-0.06478832	-0.30313948	-0.0010354419	-0.16498658	-0.2823669	-0.22957508	0.33491653	0.21882954	0.055459544	0.75104	0.47505122	-0.4131988	-0.3855547	-0.12668063	-0.17061396	0.63991773	0.67384285	0.10715556	0.031512585	0.12098716	42
1190	java.sql.Blob	-0.45824766	-0.62727803	-0.4896716	0.8746302	0.10318785	-0.548634	0.94413674	0.43870515	-0.13062933	0.48737895	0.15094247	0.4419521	-0.053001173	-0.68775797	0.8397534	0.0377181	0.291808	-0.7046913	0.14515544	0.054315478	0.4024701	0.55601585	-0.10951786	-0.5429822	-0.16769752	0.030336246	-1.3334503	-0.5260007	-0.65039575	0.10465023	-0.23086902	-0.20289779	42
1191	java.sql.CallableStatement	-0.38803858	-0.17171162	-0.42327276	0.85638064	0.34988773	-0.68968695	0.90399987	0.29546508	0.061828785	0.63329923	0.096319474	0.13059905	0.2049853	-0.6952445	0.43030697	-0.11298037	0.09171972	-0.75025046	0.05850793	0.22885111	0.011595796	0.65967125	-0.13877352	-0.33902332	-0.01887985	-0.24089076	-0.9867399	-0.27419057	-0.4982515	0.07956064	-0.26105043	-0.5592372	42
1192	java.sql.ClientInfoStatus	0.38845888	-0.34733877	0.080382355	0.6382995	-0.07061529	-0.69557	0.19810863	-0.11489736	-0.40702245	0.052931678	0.2774446	-0.10193418	-0.62552583	-0.15855455	-0.17057042	-0.07202482	-0.017980494	-0.047080647	0.3345295	-0.010695967	0.33202466	0.6506399	0.3709896	-0.11649796	-0.24281801	-0.14058895	0.011863706	-0.27064756	0.42540094	0.15745096	0.23242734	-0.4578173	42
1193	java.sql.Clob	-0.39752617	-0.6606844	-0.68818474	0.69776314	-0.027660199	-0.38454822	0.8372651	0.37139592	-0.11340789	0.5601289	0.1627511	0.58264476	0.1451134	-0.65819967	0.49598175	0.06794189	-0.014319937	-0.72013557	0.19398208	0.08652637	0.44866562	0.7477464	-0.26722932	-0.37016222	-0.059410863	-0.17862873	-1.2047594	-0.263259	-0.6361751	-0.12952717	-0.43173116	-0.29928756	42
1194	java.sql.Connection	-0.53192574	-0.28451708	-0.20081331	0.909352	0.10642303	-0.5252432	0.9971251	0.034510013	-0.09598768	1.1412516	0.14801213	0.47904617	-0.26672098	-0.35368186	0.41912487	0.07240019	0.050587054	-0.60071814	-0.44569004	0.09754577	0.14860615	0.7361142	0.16133699	-0.4184403	-0.2077122	0.036339257	-0.60309243	-0.099939995	-0.7060032	-0.2897625	-0.52734536	-0.5304629	42
1195	java.sql.DataTruncation	-0.501547	-0.013863027	0.20915957	0.7809986	0.2885417	0.1506885	0.22887458	-0.1394075	-0.018498449	0.4136633	-0.119644955	0.31747723	-0.04657931	-0.42827755	0.33990207	-0.2516881	-0.24784727	-0.2144257	0.24622971	0.011503847	0.12743908	0.9044462	0.34100235	-0.4988548	-0.2966126	-0.20044038	-0.15003774	0.49679005	0.44093895	0.28203478	-0.15946862	-0.0461297	42
1196	java.sql.DatabaseMetaData	-0.25840345	-0.123818986	-0.24491438	0.83097684	0.21019286	-0.6578465	0.94806385	-0.19578518	-0.29223418	0.76559013	0.02092487	0.188704	-0.50651234	-0.19653775	0.22101063	-0.07472465	0.19664714	-0.24809809	0.002436301	-0.13302897	0.24948329	0.642015	0.2088645	-0.22633278	-0.54899013	-0.32260978	-0.4501985	-0.32067335	-0.39178205	0.087897755	-0.3128481	-0.6325238	42
1197	java.sql.Date	-0.26564834	-0.07849857	-0.6069932	0.55850846	0.358312	-0.7296217	0.8885356	0.2765851	0.36046916	0.33598363	0.12465231	-0.036998924	0.14348722	-0.6501046	0.2836655	-0.20993808	0.15383027	-0.18415016	0.14487702	0.044516232	0.4297472	0.3860464	-0.24175714	-0.42525774	0.12824625	-0.041043803	-1.04734	-0.22757185	-0.37436143	0.07450317	-0.14745206	-0.9221491	42
1198	java.sql.Driver	-0.35841265	-0.33608976	0.027719485	0.8083733	0.04269167	-0.44882357	0.9121613	0.064686686	0.057493035	1.0251926	0.40859506	0.88984287	-0.49228674	-0.1248693	-0.030111821	0.15917505	-0.32843053	-0.43119675	-0.48740387	0.07653649	-0.237247	0.57832795	0.42467624	-0.39115605	-0.18961525	0.26962745	-0.47916144	0.0738626	-0.3798183	-0.61964184	-0.32876027	-0.15594244	42
1199	java.sql.DriverInfo	0.20819558	0.011192284	0.07811835	0.11156548	-0.00070058106	-0.31597817	0.1909316	0.42753017	-0.28713238	0.2412924	-0.031339355	-0.06886223	-0.129097	-0.054671265	-0.19212995	-0.221678	-0.15447843	0.08286373	0.290926	0.083641656	-0.050390188	0.53458524	0.20064916	-0.29697832	-0.02271826	-0.1820627	-0.50924116	0.09782318	-0.076378606	-0.14289938	0.005537128	-0.06470769	42
1200	java.sql.DriverManager	-0.5115686	-0.3938545	0.13237822	0.65328544	-0.040256094	-0.25796303	0.880191	0.06497837	0.06885228	0.8582293	0.23382214	0.914746	-0.09120221	-0.19994718	-0.21566837	-0.1516265	-0.16815312	-0.13393763	-0.33789334	0.08552921	-0.16227858	0.4936163	0.5034135	-0.56252646	-0.28805575	0.22981535	-0.103328146	0.16503946	-0.19719791	-0.41000995	-0.27871898	-0.11628384	42
1201	java.sql.DriverPropertyInfo	-0.034113362	-0.05005644	0.13089536	0.19841243	-0.020955672	-0.47735626	0.25497976	0.07860865	-0.32510394	-0.05407048	0.010984676	-0.12144497	-0.19213344	-0.23601599	-0.20359834	-0.081738785	-0.059900478	-0.021759987	0.062554866	0.30626544	0.20904799	0.40628687	0.014648112	-0.46610308	-0.2059224	0.17281936	-0.3300988	-0.20506887	0.026898488	-0.074263774	0.11927442	-0.048980225	42
1202	java.sql.DriverService	0.5012728	-0.1609598	0.030940348	0.25990167	-0.3169135	-0.40633515	0.65939474	0.20914502	-0.59465176	0.18866494	-0.34892452	-0.15154588	-0.3548365	0.03388262	-0.23723526	-0.76847076	-0.45008713	-0.076924235	-0.18236418	-0.064503506	0.022614205	0.24189594	0.54584324	-0.47689754	-0.0052235858	0.27861723	-0.35488024	-0.1741176	0.40979153	-0.004317954	0.12689324	-0.32126182	42
1203	java.sql.NClob	-0.27404857	-0.5709705	-0.7475892	0.6864417	-0.12203712	-0.40577	0.8204389	0.47789332	-0.15676442	0.5891328	0.23450866	0.52091366	0.16222127	-0.68410075	0.44730332	0.12873812	0.1625459	-0.7076275	0.08614601	0.026088139	0.3896307	0.84596866	-0.114735425	-0.38661072	-0.12350967	-0.14116992	-1.1407804	-0.32333726	-0.65991074	-0.14304447	-0.5006941	-0.3423803	42
1204	java.sql.ParameterMetaData	-0.25194928	0.046149936	-0.026126182	0.5813493	0.17062502	-0.7418697	0.95977813	0.09582377	-0.1135278	0.71675086	-0.1493351	-0.005433298	-0.10250791	-0.30804276	0.19085713	-0.23827825	-0.14426434	-0.24170959	0.014432985	-0.13505131	0.08387815	0.6541629	-0.15305768	-0.30535224	-0.2472062	-0.30119917	-0.65233505	-0.22627594	-0.5946108	0.027185908	-0.23149064	-0.6829952	42
1205	java.sql.PreparedStatement	-0.3235547	-0.20282367	-0.5356368	0.9547921	0.35221156	-0.5999001	0.9743025	0.19140394	0.03258998	0.44171622	0.113198325	0.10482014	0.054073095	-0.66932607	0.4906287	-0.0867179	0.08320785	-0.58977693	0.2057197	0.21836358	0.03423892	0.7085784	-0.20512302	-0.41275516	-0.18554927	-0.30816206	-1.0088199	-0.22426087	-0.571509	0.094931826	-0.38842687	-0.69115204	42
1206	java.sql.Ref	-0.41146883	-0.041012254	-0.27754578	0.9098127	0.24141361	-0.709544	0.61670977	0.31064618	0.17179269	0.60328674	0.09800912	-0.1520423	0.028858807	-0.67786705	0.4614014	-0.018951196	0.08754134	-0.7593745	-0.19147635	0.023529736	0.0037123386	0.7420369	-0.13134769	-0.2863091	0.2604802	-0.3112115	-1.0359771	-0.35646418	-0.366832	-0.05341365	-0.12897389	-0.5374033	42
1207	java.sql.ResultSet	-0.43745196	-0.14984494	-0.5209433	0.92408377	0.4655865	-0.685981	0.9132902	0.121454366	0.0061043054	0.5988117	0.089923926	0.136793	0.057874925	-0.62801296	0.44439164	-0.13155605	0.18998107	-0.63141143	0.015259287	0.08287528	0.06727914	0.6695988	-0.12987855	-0.23072976	-0.04976452	-0.17890128	-1.0151501	-0.246714	-0.53646785	0.11187918	-0.33843052	-0.43590623	42
1208	java.sql.ResultSetMetaData	-0.26360175	0.21352206	0.008904103	0.8020688	0.15975219	-0.7120981	0.7829241	0.25636253	-0.13060829	0.6116476	-0.0805265	0.004310454	0.02639657	-0.4779893	0.405857	-0.37945879	0.2670616	-0.45617163	0.05381389	-0.013973243	0.15144965	0.51689935	0.009683941	-0.29797968	-0.14504762	-0.060722247	-0.74879426	-0.23428474	-0.5300383	-0.0015846336	-0.30336934	-0.6167925	42
1209	java.sql.RowId	-0.28550023	-0.15883075	-0.43944606	0.7958399	0.3457792	-0.7272387	0.8317156	0.34310544	-0.020631688	0.3303756	-0.022787098	0.10952421	0.03825203	-0.7242069	0.37638074	-0.30636036	0.14848399	-0.47640857	0.14653338	0.13480963	0.18592241	0.7856661	-0.20211509	-0.17624362	0.008603624	-0.11122981	-0.89800626	-0.34923208	-0.5438987	0.050532453	-0.14867422	-0.67585903	42
1210	java.sql.RowIdLifetime	0.1534804	-0.10193825	-0.11519882	0.70922637	0.0065067825	-0.80342793	0.63916683	-0.17882212	-0.23458925	0.46018016	0.23843382	0.054429073	-0.7819418	-0.01332652	0.23282854	-0.1250339	0.074265495	-0.13112769	0.23713307	-0.11685287	0.36943588	0.6111364	0.4126924	-0.2889815	-0.5188926	-0.3333752	-0.09690707	-0.33012137	0.06752867	0.2755616	-0.10481638	-0.52733505	42
1211	java.sql.SQLClientInfoException	-0.39855388	0.057656787	0.23474905	0.92477024	0.11973923	0.27893716	0.11754251	0.0014636257	0.14695273	0.6727381	0.0034949498	-0.08390702	-0.12284656	-0.56862533	-0.07401266	-0.1833342	-0.106742755	-0.41400158	-0.07172411	0.24753933	0.011958795	0.6910523	0.43091524	-0.59739697	-0.17970923	0.035155717	-0.1062508	0.5698183	0.30715495	0.21605705	0.05202955	0.15923259	42
1212	java.sql.SQLData	-0.31738216	-0.2680464	-0.32534832	0.51409084	0.38170835	-0.54872715	1.1544286	0.49579617	-0.23769964	0.1929884	-0.106166765	-0.054947317	0.11351294	-0.5985837	0.5511747	0.031473637	0.31702012	-0.43662816	0.42027265	-0.35302806	0.011109635	0.81978625	-0.038039993	-0.33314785	0.26877528	-0.21494283	-1.0508399	-0.6864976	-0.4327299	-0.05180526	-0.022090223	-0.5075252	42
1213	java.sql.SQLDataException	-0.5046438	-0.16433035	0.3394478	0.66625357	0.15461554	0.42186332	0.24148802	-0.07374104	0.012345751	0.20652027	-0.012150242	0.2730113	0.10127889	-0.46678942	0.058836386	0.014328827	-0.1283579	-0.22652492	0.25310507	0.07111173	0.23851913	0.9361447	0.46508327	-0.46896854	-0.25850707	-0.22612923	-0.027878076	0.69746715	0.6076969	0.060786795	0.09638264	0.12983228	42
1214	java.sql.SQLException	-0.5718238	0.13034998	0.28811526	0.8086477	0.3062208	0.392452	0.2613024	-0.17377226	-0.005978796	0.49800184	0.030761207	0.23846255	-0.041975487	-0.6652027	0.36976793	-0.097377375	-0.42261007	-0.35121897	0.47334957	0.26879925	0.059675146	1.2285186	0.2781792	-0.4645482	-0.45198548	0.09203803	-0.054542582	0.8422903	0.53419775	0.28086236	0.07549925	0.071670875	42
1215	java.sql.SQLFeatureNotSupportedException	-0.46591043	-0.0087261535	0.4096358	0.49745035	0.18324794	0.21622315	0.29417774	-0.061905056	-0.07165603	0.40488905	0.023868848	0.28003475	-0.06272423	-0.3817511	0.12763156	-0.14043538	-0.2005704	-0.15975025	0.27978083	0.167126	0.2497374	0.78537595	0.22709775	-0.33538243	-0.30488482	-0.074950434	-0.07736324	0.7022169	0.70613974	0.13819215	0.085509725	0.0926277	42
1216	java.sql.SQLInput	-0.3340522	-0.47512946	-0.59075123	0.81011957	0.37631035	-0.53795505	0.91730994	0.3041483	0.072156005	0.30078143	0.08772284	0.20192896	0.17648095	-0.5304784	0.3922126	-0.101110324	0.27122754	-0.63261634	0.16878277	-0.051038828	0.16616616	0.8525309	-0.19757949	-0.31234297	-0.018108204	-0.03775366	-1.2012515	-0.4953967	-0.46715245	-0.050068256	-0.25613207	-0.577346	42
1217	java.sql.SQLIntegrityConstraintViolationException	-0.45677143	0.1439246	0.395031	0.5278599	0.18617448	0.3497827	0.30493218	-0.12314294	-0.011090021	0.33226314	0.2705456	0.26025093	0.07534034	-0.3736429	0.1340394	-0.25414813	-0.17272091	-0.1695428	0.3033199	0.12536982	0.22430634	0.9838827	0.27071792	-0.35982803	-0.37033388	-0.14909534	-0.05691099	0.57892495	0.64515734	0.13120387	0.1744928	0.16747423	42
