mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
616	Gregor Rot	0.090080775	-0.95630735	0.1721252	-0.004898556	0.8695407	-1.0944141	-0.10803775	-0.53374654	-0.5315064	0.11517375	-0.21917911	-0.38867408	0.46020296	0.84409606	-0.7579113	0.30277756	0.008481307	0.23272876	-0.6498833	0.45011026	-0.16651061	2.033905	0.5221685	-0.56772757	-0.21627395	0.26757583	-0.5869939	-0.30416828	0.14273909	-0.6632601	-0.15307543	-0.10768168	7
617	Matevž Leskovšek	-0.021410957	0.029261969	0.022912182	-0.010818966	-0.0088114515	-0.009378657	0.02372972	0.0057198405	0.028460585	0.0161381	-0.010904469	-0.0048045143	0.0034755915	0.0041726753	0.015370443	-0.021956071	-0.030826591	-0.031039186	-0.020806536	-0.017290354	-0.028143898	0.00031673163	-0.009922169	0.008603387	0.018508181	-0.0074373335	0.009771988	0.009529315	0.01608099	0.029506296	0.013363004	0.0035401732	7
618	Narvika Bovcon	0.68803626	-1.3266838	0.58066696	-0.11447969	0.8640946	-0.383863	0.015277418	0.62173975	-1.2917395	-0.46732613	-0.375138	-1.5352384	-0.21340226	0.2848416	-0.79427433	-0.20206448	-0.036190897	-0.06725886	-0.76888824	0.8587474	-0.21912226	0.011790341	-0.19060436	0.16456847	-0.25372082	-0.6112208	-0.5431689	-0.06464263	0.39048934	-0.31993407	-0.08413022	0.88429445	7
619	Nejc Ilc	0.023762494	-0.019333445	0.026658125	0.012408286	0.00033923239	0.017687865	-0.0026380196	0.01733756	0.0013485253	-0.0058600456	-0.014971852	0.003177859	-0.02211038	-0.017083406	0.0019083694	0.0011829212	-0.012200832	0.019828588	0.014754839	0.008700669	0.018415347	0.010447539	-0.023125738	0.02850864	0.011908442	-0.013327271	-0.0073651597	0.009348169	0.019978665	0.024040908	0.024236672	-0.0104881	7
620	Denis Žganec	-0.083460964	-0.47461793	-0.79215413	-0.4436797	0.08464931	-0.64936036	0.33661193	0.54690266	-0.2840626	0.44366795	1.1274573	-0.63676	-0.3442992	0.90537906	0.1659238	-0.7585636	0.8130737	0.3566439	0.0672496	-0.24399726	0.7174129	-0.2873347	-0.46829188	-1.1961682	0.32962927	0.024961617	-1.0617375	-1.168591	0.6362714	-0.75633264	0.1345166	-0.094605766	1
621	Petar Vračar	0.5098273	-1.489803	0.15867727	0.047540106	0.9439537	-0.710491	-0.60001326	-0.29177302	-0.24916442	-0.438491	0.73592716	-0.870861	-0.010970562	-0.03199016	-0.18429278	0.25543296	0.4998997	-0.29382312	-0.22155356	1.760145	-0.23373662	0.21733238	0.09668307	-0.23978229	-0.22316784	0.22517326	-0.43191332	0.22433878	-0.023104485	0.10886316	-0.31670198	-0.04053501	7
622	Patrik Pucer	-0.30545467	-0.51002973	-0.51962084	0.12832205	0.58311194	-0.6622445	0.34828603	-0.013565304	-0.45801497	-0.6775351	0.32406852	-0.123691835	-0.20318505	1.3839426	0.73017895	-0.5203906	0.09570759	0.779317	-0.41166297	0.64308876	-1.3129603	0.95743424	0.046244554	0.25690478	-0.3487306	-0.7574979	-0.21499048	-1.0291063	0.8599878	-0.13589643	-0.44118613	-0.31301934	0
623	Bojan Bedrač	-0.021872655	-0.010762975	-0.0076046586	-0.0068958476	0.0108202025	0.023715265	-0.030716471	-0.029694565	-0.026995316	-0.0028598532	0.008141659	0.026067674	0.016532987	-0.028758824	0.024468623	0.008202061	0.019465245	-0.00080702454	0.025721185	-0.0043073967	-0.022184327	0.015418582	0.013480365	0.019205198	-0.024819523	0.010376185	0.023095466	-0.026171409	-0.007665597	0.021028936	0.028728738	0.02086313	5
624	Simon Vouk	1.0563083	-1.0470525	-2.7605674	-1.2898042	1.4191939	-0.8206619	-1.148733	1.0134761	-0.5857891	-1.3616197	-0.18150763	-0.7142515	0.16962817	0.19672816	-0.4343748	0.4038623	0.6773866	-0.10035241	0.96763676	1.1503521	-0.37306783	1.1232636	-2.029098	-0.61012065	-0.3467565	-1.5180618	-0.2826381	-0.6037378	1.0393426	-0.8708207	-0.8077364	-0.23854487	1
625	Mateja Strnad	-0.5144001	-0.7652619	-0.84275806	-0.038859732	0.6077403	-1.5045407	-0.23667794	0.6142734	-0.90214574	-0.64809155	0.035579104	-0.8766565	-0.35766602	0.5403411	-0.01461192	-0.6265682	-0.6167075	-0.24728721	-0.414712	0.37448764	0.30531588	-0.746625	0.41079214	-0.06437917	-0.048758022	-0.8044569	-1.1805831	-0.8667043	0.23783997	0.29317805	0.29080012	-0.42992458	7
626	Rolando Radej	-0.7130028	-0.3860858	-0.9172863	-0.563148	0.8121212	-0.5995114	-0.3101207	1.1017802	-1.7200739	-0.7142892	1.0377433	-0.5653811	0.3257759	1.1369704	0.7548816	-0.8127077	-0.19798952	0.15523283	-0.18967542	0.1887181	-0.39848837	0.08449239	0.46241432	-1.004781	-0.44511068	-0.66699153	0.21984567	-0.47904685	0.24318305	-0.3023501	0.9846638	-0.83922315	5
627	Ambrož Stropnik	0.6547427	-1.7561767	-1.5291017	-0.86589956	-0.4554466	-0.47713953	0.98843676	0.05143662	-0.75739336	-1.0374281	2.7994998	-0.50387925	0.13897005	-0.31561866	0.14261116	-0.25051978	-0.9080205	-0.5707969	-0.033983346	1.760502	0.6506438	1.8445191	-1.7136947	-0.44832918	-0.26565215	-2.1145177	-0.90475184	0.91734743	0.17533872	-0.92837286	1.057195	0.49569848	3
628	Tadej Štajner	-0.04173199	-0.22938341	0.45486718	-0.2910734	0.6207842	-1.151005	-0.4329998	-0.14943483	-0.8741098	0.23606655	0.6867596	-0.7435802	0.4212125	-0.5081123	-0.6371954	-0.56059736	-0.027112048	0.38050792	-0.38691682	1.3546505	0.06625438	0.41315073	0.05146866	0.2893577	-0.20877354	-1.1004372	-0.66895515	0.4574856	-0.44518238	-0.9937233	-0.26780158	-0.6984368	7
629	Tadej Justin	0.2100345	-0.3246228	0.36446062	-1.0449076	0.48006895	-0.89644617	0.21844052	0.75958794	-0.5112374	0.29432	0.59032845	-1.1135621	0.14376059	-0.19323891	-0.62015736	1.0249095	-0.92657334	0.39770547	0.03841064	0.85221964	0.61725694	0.36143914	-0.5845073	-0.5072303	-0.041435532	-1.1361157	-0.9440514	-0.13445368	0.49196523	-0.06147237	0.017081974	1.1224287	7
630	Rok Žontar	0.611397	-0.60389453	-1.3295925	-0.7126068	1.1750361	-1.0168629	0.65651906	0.5886212	-0.22059597	-0.531066	0.7582254	-0.57945275	1.5103403	0.2994015	0.45670417	-0.069030225	0.45392293	0.53475267	0.0013937004	0.99282277	0.15464908	0.316736	-0.4144199	-0.22938454	0.4282127	-0.08295741	0.627691	-0.82010525	1.2923865	-0.10925058	0.68156904	0.20625444	5
631	David Jelenc	0.25274616	-0.41550568	-0.021135405	0.36474085	0.17580211	-1.2351313	-1.264931	-0.07789348	-0.2968162	-0.022754358	0.91556597	-0.07792869	0.1406691	1.4300568	-1.2636589	-0.030663302	-0.017183958	0.4508482	-0.15723284	0.8819381	-0.26453698	1.5739954	-0.87318957	-0.27262056	0.32512608	0.2980024	-0.564458	0.04226794	0.10122084	-0.47001287	0.30576754	0.36061186	5
632	Darko Pevec	0.6564365	-1.3818468	0.042377196	-0.10136197	0.7926804	-0.62274194	-0.4672578	-0.20992997	-0.35633016	-0.35688362	0.6174877	-0.87761015	-0.0027825239	-0.023891294	-0.1292388	0.35541248	0.4909774	-0.6002278	-0.1781146	1.7419571	-0.38051388	0.27102587	0.1434137	-0.23748249	-0.07805608	0.14066468	-0.29942232	0.33549097	-0.019729722	0.021044213	-0.32236052	-0.17371367	7
633	Robert Ravnik	0.5812386	-1.4454985	0.47153905	-0.18539399	0.7361982	-0.47071266	0.011908215	0.5266045	-1.1516929	-0.38282675	-0.3697899	-1.437833	-0.20731296	0.3735492	-0.623175	-0.51136553	-0.02442101	-0.16499056	-0.64823145	0.8473275	0.047119178	-0.05680553	-0.17989247	0.31202534	-0.29781356	-0.7765821	-0.422477	-0.123062484	0.43653598	0.015639467	0.19545455	0.7053145	7
634	Gregor Srdić	0.23794927	-0.54780453	-0.18651849	-0.7377676	0.7648414	-0.065161385	0.03339918	1.4427744	-0.24160844	-0.4601438	0.5629937	-0.19361489	0.8402932	0.42398223	0.3543652	-0.11877878	0.27414066	0.41247767	-1.1471765	1.1207747	-0.8025653	0.54053247	-0.043154113	0.20378178	1.3118975	-0.26081035	-0.079484604	-0.57829934	1.0148648	-1.30638	1.2934321	0.23061594	5
635	Ines Čeh	0.32446605	-0.80624145	-0.16563167	0.24416976	0.9319688	-0.1228668	0.03554058	1.0301685	-0.29245263	0.08948137	1.0095437	0.20724066	-0.021221861	0.880398	0.285201	0.04315145	0.25426418	1.0531273	0.3166059	-0.075239815	-0.23096554	0.30816478	-0.16219203	-0.22736657	-0.7606247	-0.4427574	0.026712824	-0.767664	0.47820982	-0.96396077	0.07807899	-0.8588573	3
636	Mirjam Bonačić	-0.34536126	-0.64755636	-0.68869877	-0.31455478	0.03967065	-0.7717707	0.18181957	0.52246875	-0.1378208	0.32252702	1.0213889	-0.55531263	0.024733996	0.18545134	0.40692973	0.072130464	0.4039471	1.0551201	-0.15120205	0.44130424	-0.51861894	-0.084887624	0.06060673	-0.4623677	-0.26084125	-0.4922783	-0.07201264	-1.2392552	1.157176	-0.9347951	1.1651912	-0.0846118	0
637	Matjaž Juršič	-0.42739847	-0.37721896	0.5523086	-0.7847473	0.7013085	-0.68145096	-0.44847617	-0.4571078	-0.117812715	-0.15105766	0.4330519	-0.8749331	0.25125298	0.20652495	-0.09909866	0.21796559	-0.39817423	0.06062889	-0.080692	1.1722531	-0.33572763	0.31992632	0.11299935	-1.0498577	-0.041578274	-0.34543043	-1.2019258	0.255173	-0.19445287	-0.38351828	-0.47084275	-0.15251529	7
638	Eva Zupančič	0.42264488	-0.71148473	0.09573083	0.34324256	0.102306075	-1.3214052	-1.2659501	0.17045078	-0.44056445	-0.16301347	1.4610327	-0.022377685	0.4094891	1.6641248	-1.3016304	0.20015563	-0.041401703	0.58113164	0.06651724	0.93707263	-0.49394652	2.1179936	-1.0777014	-0.44650817	-0.0118266875	0.2987727	-0.59510624	0.061083622	-0.2909202	-0.19466223	0.34499347	0.274508	5
639	Borut Sluban	-0.5066803	-0.31605318	0.4413819	-0.8130428	1.0970173	-0.48221716	-0.5652881	-0.41086963	-0.39505515	-0.32910573	0.3642939	-0.7098447	0.19721584	0.025910744	-0.13116825	0.054671112	-0.3430528	0.1266333	-0.19350281	1.2641937	0.018878853	0.3639968	0.12159072	-1.1221863	-0.068857454	-0.15721212	-1.0967851	0.17767176	0.013359112	-0.15505512	-0.7332667	-0.43047658	7
640	Aneta Trajanov	-0.09777524	-0.40462223	-0.5333412	-0.6988175	0.68559724	-0.74704623	-0.2023308	0.40010908	0.20945182	-0.24230516	-0.17205113	-1.2232531	0.47522557	0.080945924	-0.8334271	0.10712807	-0.65054107	0.4394531	0.19409384	0.7127816	0.45222548	0.47715253	0.5194297	-0.4881512	0.59310937	-0.5292328	-0.9074142	-0.081673734	-0.25973883	-0.5202023	-0.52373624	-0.27841017	7
641	Elena Ikonomovska	-0.19052297	-0.564919	-0.5929218	-0.27545017	0.8099154	-0.97547764	0.21659519	0.3854668	0.37627894	-0.12873629	-0.03211796	-1.0732168	0.22835523	0.66328293	-0.91797614	-0.04283178	-0.40950269	0.40312266	-0.14345104	0.7907047	0.04801555	0.91414255	0.19386072	-0.45784786	0.38747495	-0.53567743	-0.6873307	0.36997327	-0.25014982	0.29386112	-0.64306325	-0.4426718	7
642	Jana Krivec	0.22246929	-1.4708016	0.35188344	0.046085708	0.029369768	-0.29333678	0.24063984	0.18054219	-0.38540277	0.23792493	0.759417	-0.78838545	0.58720005	0.36322048	-0.03401727	-0.36666203	-0.2439119	0.098151155	-0.2878633	0.9837874	0.77345675	1.1427675	0.66989446	-0.31276235	0.11120034	0.31291676	-0.5279379	0.7527436	0.41956207	-0.26734972	-0.18432055	-0.17570971	7
643	Aleš Tavčar	-0.34546196	-1.043287	-0.26781	-0.13290703	0.2824778	-0.5329512	0.10480847	0.21066211	0.3702854	-0.039208397	0.78072476	-0.916423	-0.080536515	-0.030810568	0.0059053325	-0.21678835	0.22057934	0.26051277	-0.006374297	0.6895915	-0.084871456	0.8609986	0.8076604	0.030373912	-0.33653772	-0.38183045	-0.39944583	0.7649884	0.47391084	-0.19940081	-0.5115504	0.3747106	0
644	Aleksandra Rashkovska	0.03328031	-0.5866537	-0.51162225	0.6119613	-0.012991228	-0.46525556	-0.8226757	0.66743976	-0.6184152	-0.07563654	1.7031232	-0.6258905	-0.28753608	0.8660755	-1.0916538	-1.0656595	-0.23586261	0.7654579	-0.10886989	0.3040459	0.20331648	1.0181175	0.33699608	0.2504776	-0.28654847	0.35165712	-1.1044286	0.09329319	0.0010697065	0.19559102	-0.0047749355	0.6967902	0
645	Jernej Huber	0.014653526	-0.015597425	-0.0126734525	0.020179898	0.017152466	0.008943349	0.019487165	0.0014062747	-0.018232986	-0.019395016	-0.013148896	0.01793094	0.015759453	-0.00040467083	0.027016848	-0.013033643	-0.014806509	0.010665409	0.0056969	0.011874117	0.0041410923	-0.02083546	0.009101689	0.022789814	-0.025630608	-0.00659927	-0.024936803	-0.017152153	-0.029580474	-0.013011701	-0.01511126	0.027470663	5
646	Jaka Bobnar	0.5451165	-1.8775948	0.23179111	-1.7447432	0.7721681	-1.3881909	-0.5192979	0.4936513	-1.0079249	-0.28685257	0.85147065	-0.044759925	0.36195526	0.35412565	0.06561872	0.2760785	1.5744572	-0.0856245	1.1279452	0.22125043	0.7192607	1.6816065	-0.59833544	-0.8341482	0.36404988	-1.4586648	-0.16161002	-0.92577547	0.21426523	-0.12428282	0.72332877	0.22075737	0
647	Anže Žagar	0.3512149	-1.5564417	0.10072127	-1.6872238	0.6922479	-1.478586	-0.6532945	0.72184974	-1.166144	-0.0064586657	0.6450592	-0.13614713	0.41159102	0.21164477	0.030125141	0.33477727	1.4866296	-0.10893736	0.9626405	0.101611614	0.9887192	1.7148325	-0.6277364	-0.92308766	0.31978047	-1.3158042	-0.013736346	-0.6756796	0.32017878	-0.31285033	0.681298	-0.09799791	0
648	Minja Zorc	-0.15879835	-0.32073465	-0.6891968	-0.37996027	0.10886892	-0.6272915	-0.2552207	0.09596899	0.28636017	-0.5590524	0.54529	-0.7075995	0.2802607	0.55396515	-0.489305	-0.6040575	-0.2365541	0.5422829	-0.015170036	1.1109784	-0.051324297	1.4936962	1.5191389	0.1402101	0.71667683	-0.48961273	-0.48519185	-0.5517042	0.67741704	0.34171408	-0.60746086	-0.22459438	5
649	Andrej Panjan	0.030936927	-0.02172213	0.018353231	0.03051605	-0.021360315	-0.021677911	-0.028952628	0.009218968	0.004901439	0.0051258802	-0.021701738	-0.013863668	-0.015663974	0.030840673	-0.028226554	0.00017885864	-0.02066797	0.004599631	0.011378445	0.0133793205	0.011769339	-0.029772647	0.028367706	-0.01530274	0.02543588	0.0047814846	0.021392964	-0.012233354	-0.02787143	-0.016971298	0.019415699	0.003006786	0
650	Sašo Pečnik	-0.1361786	-0.23080066	-0.62305015	-0.719514	0.30467325	-0.6324367	0.48752937	0.31270158	-0.44740734	0.42982826	0.88187915	-0.6494123	-0.34312755	0.6686641	-0.10539588	-0.8480194	0.52312374	0.56574106	-0.2650352	0.053703085	0.12843567	-0.50955063	-0.45730639	-1.1799301	0.06789842	0.015904993	-1.0820104	-0.9659154	0.27973738	-0.9748786	0.2747209	-0.3957551	0
651	Matej Babič	-0.02857747	0.000594303	0.021637917	0.013290353	-0.020195834	-0.018245041	-0.024361432	-0.00942786	-0.027692951	0.0069734454	0.010019772	0.026061676	-0.013003424	-0.01146815	0.005458154	-0.025699332	-0.026529461	-0.013675496	0.021100588	-0.025567219	0.022994883	0.012040138	0.00461258	-0.0274302	-0.02704122	0.0027856082	0.00035333633	-0.0018134192	0.027470604	0.017311752	-0.017026432	-0.012882322	8
652	Damjan Kužnar	-0.06772695	-0.94837064	0.88529253	-0.25128928	0.8088209	-0.8282967	-0.009614332	-0.049546257	0.05882653	0.27901703	1.17287	-1.0037336	0.18015964	0.5593258	-0.32703492	0.3303497	-0.7574999	0.11299499	-0.44949555	0.9338544	1.3411003	0.7685366	0.74100614	-0.2268069	0.16491728	0.077597685	-0.086900756	0.47845018	0.6595483	-0.53468454	-0.062348492	0.12688687	7
653	Bojan Klemenc	-0.23989774	-1.1570238	-0.05009775	0.36204347	-0.0097968215	-0.6399974	0.60377383	0.09783818	-0.7798841	-0.60142833	-0.18018875	-0.77806336	0.0571757	0.64074665	0.11916995	-0.25036132	0.1401249	0.20674732	-0.14104003	1.254223	-0.35552657	0.37676612	-0.22613828	0.417584	-0.8220911	-0.92635274	-0.44667855	-0.56044126	0.972428	-0.5030622	0.07219259	0.75784296	5
654	Ivica Slavkov	-0.046686873	-0.28508273	-0.9628609	-0.5195707	0.8315245	-1.2790127	-0.15074594	0.5463411	0.4073426	-0.14472507	0.06686235	-0.82048196	-0.033264745	0.5690337	-0.942439	-0.2219239	-0.49926248	0.16709001	-0.07463589	1.090334	0.7591376	0.60405517	0.72596204	-0.3046117	0.5394555	-0.2953588	-0.8457329	0.06479975	-0.31804806	-0.1643709	-0.67600423	-0.6246666	7
655	Miha Mlakar	-0.1561073	-0.9715732	0.2278289	-0.15416686	1.1780963	-0.29209214	-0.39880377	0.48998806	-0.3173282	0.3230766	1.1811908	-0.70926595	0.2153962	0.41945988	-0.3025479	-0.7101387	0.01075873	0.6546872	-0.18402271	-0.33217558	0.13923042	0.85301685	0.63679355	0.16720703	-0.21985464	-0.32675204	-0.5074665	0.42637038	-0.3068177	-0.11865619	-0.3444749	-0.042149942	7
656	Matej Hertiš	0.20139071	-0.5327958	-0.21374442	-0.6881479	0.9233172	0.09252511	0.03976512	1.4510456	-0.35914758	-0.4740377	0.6427106	-0.17824736	0.80742323	0.26104793	0.32095397	-0.040890284	0.2355359	0.3705879	-1.1152003	1.1162643	-0.72285897	0.717282	-0.049488697	0.33324057	1.3126814	-0.37561953	-0.078768685	-0.7135143	0.9320433	-1.052783	1.3523535	0.18124731	5
657	Vida Groznik	0.24457267	-1.4681809	0.29778662	0.026388334	0.38363013	-0.5280408	-0.07867324	-0.06798346	-0.6572517	0.16872369	0.7887299	-0.8628384	0.5060897	0.27063432	0.08400597	-0.12369465	-0.6188729	-0.071851894	-0.44953865	1.1112145	0.9299387	1.1288066	0.4378219	-0.32167578	0.12046177	0.42077813	-0.33337033	0.6355057	0.37395617	-0.40419152	-0.26583242	-0.7025	7
658	Neli Blagus	-0.30862787	-0.97214055	-0.2566263	0.26768136	-0.09858704	-0.7536927	0.81397897	0.16474724	-0.58603233	-0.5332758	-0.03215974	-0.7868789	0.153116	0.6230125	0.38275972	-0.48640743	0.33137	0.18017533	-0.25681496	1.3003993	-0.48220035	0.8049927	-0.55228525	0.52275574	-0.58377594	-0.7523096	-0.68783057	-0.6149914	1.2317536	-0.56462896	-0.003507074	0.6801228	5
659	Jan Božnik	0.025360726	-0.016444862	0.0062031075	-0.031120978	-0.029251441	-0.029640123	0.027928583	0.025731035	0.014186643	0.02680204	0.025177754	0.023446806	0.0033886433	0.005154565	-0.013506182	0.005325742	-0.02701351	-0.006005615	-0.003088951	-0.0101362765	0.0031555444	0.027076423	0.0023222938	0.0018961653	-0.030767955	-0.014049418	0.012936465	0.009826645	0.029716924	-0.025521263	-0.013660051	0.011480533	5
660	Simon Gangl	-0.2761595	-0.43593347	-0.7040195	-0.5460786	0.01923809	-0.90153223	0.022450306	0.830857	-0.1785397	0.56000996	0.91677064	-0.58137363	-0.2848579	0.76123327	0.19045097	-0.53575456	0.8611113	1.0258998	-0.26724008	0.1456175	0.077565454	-0.2481726	-0.6254918	-1.4058453	0.2546503	0.12298235	-0.6819846	-1.2064149	0.41385013	-1.170954	0.36782694	-0.20889427	3
661	Davor Sluga	1.2837218	-1.0364134	0.047273386	0.06810006	0.5495383	-0.0910825	-0.1583957	0.7647606	-0.05212569	0.94346416	0.5399257	0.30441827	0.5887485	0.31073263	0.3900601	1.0362931	0.37521186	-0.4685797	-0.6866366	2.1415663	0.3328787	1.1021719	-0.64994943	-0.6150934	-0.62851125	-0.12715633	-1.6486385	-0.5744542	0.10539497	0.14655672	-0.04634017	0.091773584	7
662	Božidara Cvetković	0.18481937	-1.258975	-0.21017455	-0.40576038	1.0863211	-0.3886108	0.032995854	0.30111337	0.123762585	0.06362463	0.50549376	-0.98953724	-0.28954554	0.2203295	-0.29059017	-0.75561035	0.49036112	0.17098987	-0.32152605	0.7430799	0.054553743	0.7395932	0.9637684	-0.12953451	0.16385716	-0.25266448	-0.37018988	0.67376316	0.8278891	0.27225968	-0.27252346	0.85256743	7
663	Aleš Zemljak	0.6515367	-0.6788314	-0.51593375	0.38190737	1.6288168	-0.28372043	0.1353815	0.9449506	-0.16749881	0.22116214	1.791303	0.04751015	0.10578412	0.5118277	-0.12584488	0.3675607	-0.049802896	1.1425593	-0.1648658	-0.08041091	-0.073717736	0.27818125	-0.17162028	0.081684306	-1.2708712	-0.63484097	-0.30282134	-0.35885495	0.05448436	-1.1282096	-0.15662402	-0.7200785	1
664	Rok Tavčar	0.020561442	-0.025964178	-0.022592157	0.02737303	0.011102878	-0.011184111	-0.008656636	-0.015199028	-0.006239094	-0.011016734	-0.009987071	0.0064988956	-0.030676387	-0.0045955926	0.029742122	-0.0029377267	-0.0015326664	-0.0108811185	0.01600615	-0.0130174905	0.0015000254	0.009532243	0.0073395297	-0.012762181	-0.0029392838	0.0037217066	0.011454821	0.0077140555	0.0019265562	-0.00044646114	-0.021744005	0.021794759	1
665	Nika Oman	0.007884517	-0.013673246	-0.019240752	-0.004707575	-0.00304804	-0.00744693	0.010771617	0.02734182	-0.017572582	-0.029679462	0.023085311	0.024780497	0.029206738	-0.025946066	-0.0025522485	0.027346559	0.030932538	0.026330993	-0.017285794	-0.0011076406	-0.01931148	-0.020362444	0.002746947	-0.019282587	-0.026948921	-0.015036732	0.015481375	0.021807328	0.01767575	0.002546817	0.021708928	0.023426533	7
666	Gregor Jošt	-0.041550897	-0.32579952	-0.8402003	-0.6295824	0.3276682	-0.5599598	0.50927836	1.0395201	0.53871804	-1.0147378	1.2727505	-0.27238953	0.10868292	0.4263441	0.9209866	0.47005954	0.6247453	0.33580494	0.55362815	0.7517092	-0.6656696	0.45291874	-0.5021799	-0.7402776	0.7923497	-0.28297317	-0.8477362	-0.37016308	1.2462093	-0.8016165	1.1789491	-0.05780318	3
667	Tomaž Kos	-0.008037403	-0.6705125	-0.5113136	0.8486905	1.6774927	0.10299584	-0.18803349	1.336839	-0.55348897	-0.2824731	1.2222314	-0.41915384	0.04286801	0.12950927	0.2773279	0.0053229393	0.31315276	0.6779621	0.12820412	0.19191249	0.24872643	0.31526953	0.086365014	-0.36415845	-0.72374016	-0.0024444554	-0.16857035	-0.57049674	0.14828181	-0.8209285	0.26632038	-0.63436234	3
668	Slavko Žitnik	-0.21706213	-0.9490594	-0.25898668	0.3748804	-0.037815537	-0.7240485	1.0119809	0.2756154	-0.65281284	-0.60007244	-0.067279845	-0.73321384	-0.048746645	0.44446018	0.4408156	-0.5352464	0.3599904	0.16649175	-0.17281094	1.2144094	-0.45859876	0.7497664	-0.31137195	0.42196575	-0.59334046	-1.0678324	-0.74164945	-0.50386614	0.99082196	-0.46069667	-0.0681758	0.6416171	5
669	Anže Vavpetič	-0.4044398	-0.35709342	0.5138205	-0.44979012	1.243661	-0.6912368	-0.5101553	-0.80571294	-0.28193805	-0.22864036	0.408462	-0.69601315	0.6961933	0.42044657	-0.38517573	-0.17497274	0.21915969	0.1460773	-0.3048708	1.4465705	-0.17267533	0.60592216	-0.2254822	-0.63923246	-0.24345078	-0.15127896	-1.3038129	0.2084841	-0.107634895	0.2690932	-0.29105535	-0.18689986	7
670	Nejc Trdin	-0.6539663	-0.4380193	0.4272784	-0.32195023	0.9034287	-0.32289645	-0.3338183	-0.36459392	-0.3985219	-0.44448346	0.1450344	-0.47440332	0.26245147	0.19832546	-0.22585186	-0.17678876	0.16818063	0.06989403	-0.30420402	1.1249467	0.386035	0.57687825	0.25325683	-0.6301174	-0.28186074	-0.68914837	-1.0977958	0.15199608	-0.1389078	0.037956826	-0.42016223	-0.6157164	0
671	Andrej Dobrovoljc	-0.014922723	0.005179338	0.011627778	0.005759649	-0.0076208934	0.0013917685	0.0037562922	-0.031124987	0.026711099	0.030320741	-0.01163955	-0.00867562	0.018031068	-0.007951774	-0.01093106	0.018038794	0.0021612793	0.022602439	0.015131973	-0.024879307	-0.018869035	-0.02321811	-0.014001869	0.012270711	-0.019238718	0.015804209	0.027628563	-0.024008714	-0.004930876	-0.021585248	0.007426031	0.0050535053	0
672	Inna Novalija	-0.031307716	-0.61068875	0.18789768	-0.47058278	0.42786565	-0.625544	-0.33587942	-0.06503542	-0.5297872	-0.024008935	0.24821548	-1.0134995	0.047852896	-0.3004616	-0.688445	-0.6039761	-0.13012463	0.553868	-0.23206644	1.4069555	0.12028816	0.36751288	0.38819706	0.35639155	0.032860924	-1.1863537	-0.5232877	0.35161427	-0.4094281	-1.1219696	-0.48747426	-0.18947504	7
