SICRISid,FNAME,LNAME,FIELD,SUBFIELD,COBISSid,EvalPoints,TypeDesc,PubYear,Role
37834,Alexander Keith,Simpson,01,03,17098073,12.5,article,2007,avtor
37834,Alexander Keith,Simpson,01,03,17098329,12.5,article,2007,avtor
37834,Alexander Keith,Simpson,01,03,17098585,20,article,2007,avtor
37834,Alexander Keith,Simpson,01,03,17098841,59.98,article,2006,avtor
37834,Alexander Keith,Simpson,01,03,17099097,20,article,2006,avtor
37834,Alexander Keith,Simpson,01,03,17113177,30.97,article,2006,avtor
37834,Alexander Keith,Simpson,01,03,17113689,33.33,article,2006,avtor
37834,Alexander Keith,Simpson,01,03,17115481,40,article,2005,avtor
37834,Alexander Keith,Simpson,01,03,17116249,25,article,2005,avtor
37834,Alexander Keith,Simpson,01,03,17116761,23.7,article,2004,avtor
37834,Alexander Keith,Simpson,01,03,17117017,89.88,article,2004,avtor
37834,Alexander Keith,Simpson,01,03,17118041,89.26,article,2004,avtor
37834,Alexander Keith,Simpson,01,03,17119577,27.75,article,2003,avtor
37834,Alexander Keith,Simpson,01,03,17120601,12.5,article,2002,avtor
37834,Alexander Keith,Simpson,01,03,17121369,20,article,2002,avtor
37834,Alexander Keith,Simpson,01,03,17122393,12.5,article,2001,avtor
